,Organisatie,Functie,persnr,Kalenderjaar,maand,Dienstverband,Onderwijskwalificatie,fte,kwartaal,Datum
36905,FNWI,Docent 4,8513120948060407154,2022,6,Tijdelijk,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
36906,FNWI,Docent 4,8513120948060407154,2022,7,Tijdelijk,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
36907,FNWI,Docent 4,8513120948060407154,2022,8,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.67742,Q3,2022 Q3
36916,FNWI,Docent 4,2272145146381204751,2020,5,Tijdelijk,Geen,0.17829,Q2,2020 Q2
36917,FNWI,Docent 4,2272145146381204751,2020,6,Tijdelijk,Geen,0.7895,Q2,2020 Q2
36918,FNWI,Docent 4,2272145146381204751,2020,7,Tijdelijk,Geen,0.78952,Q3,2020 Q3
36919,FNWI,Docent 4,2272145146381204751,2020,8,Tijdelijk,Geen,0.75,Q3,2020 Q3
36920,FNWI,Docent 4,2272145146381204751,2020,9,Tijdelijk,Geen,0.75,Q3,2020 Q3
36921,FNWI,Docent 4,2272145146381204751,2020,10,Tijdelijk,Geen,0.75,Q4,2020 Q4
36922,FNWI,Docent 4,2272145146381204751,2020,11,Tijdelijk,Geen,0.75,Q4,2020 Q4
36923,FNWI,Docent 4,2272145146381204751,2020,12,Tijdelijk,Geen,0.75,Q4,2020 Q4
36924,FNWI,Docent 4,2272145146381204751,2021,1,Tijdelijk,Geen,0.75,Q1,2021 Q1
36925,FNWI,Docent 4,2272145146381204751,2021,2,Tijdelijk,Geen,0.8605,Q1,2021 Q1
36926,FNWI,Docent 4,2272145146381204751,2021,3,Tijdelijk,Geen,0.86052,Q1,2021 Q1
36927,FNWI,Docent 4,2272145146381204751,2021,4,Tijdelijk,Geen,0.8605,Q2,2021 Q2
36928,FNWI,Docent 4,2272145146381204751,2021,5,Tijdelijk,Geen,0.86052,Q2,2021 Q2
36929,FNWI,Docent 4,2272145146381204751,2021,6,Tijdelijk,Geen,0.8605,Q2,2021 Q2
36930,FNWI,Docent 4,2272145146381204751,2021,7,Tijdelijk,Geen,0.86052,Q3,2021 Q3
36931,FNWI,Docent 4,2272145146381204751,2021,8,Tijdelijk,Geen,0.8,Q3,2021 Q3
36932,FNWI,Docent 4,2272145146381204751,2021,9,Tijdelijk,Geen,0.8,Q3,2021 Q3
36933,FNWI,Docent 4,2272145146381204751,2021,10,Tijdelijk,Geen,0.8,Q4,2021 Q4
36934,FNWI,Docent 4,2272145146381204751,2021,11,Tijdelijk,Geen,0.8,Q4,2021 Q4
36935,FNWI,Docent 4,2272145146381204751,2021,12,Tijdelijk,Geen,0.8,Q4,2021 Q4
36936,FNWI,Docent 4,2272145146381204751,2022,1,Tijdelijk,Geen,0.8,Q1,2022 Q1
36937,FNWI,Docent 4,2272145146381204751,2022,2,Tijdelijk,Geen,0.8,Q1,2022 Q1
36938,FNWI,Docent 4,2272145146381204751,2022,3,Tijdelijk,Geen,0.8,Q1,2022 Q1
36939,FNWI,Docent 4,2272145146381204751,2022,4,Tijdelijk,Geen,0.8,Q2,2022 Q2
36940,FNWI,Docent 4,2272145146381204751,2022,5,Tijdelijk,Geen,0.8,Q2,2022 Q2
36941,FNWI,Docent 4,2272145146381204751,2022,6,Tijdelijk,Geen,0.8,Q2,2022 Q2
36942,FNWI,Docent 4,2272145146381204751,2022,7,Tijdelijk,Geen,0.8,Q3,2022 Q3
36943,FNWI,Docent 4,2272145146381204751,2022,8,Tijdelijk,Geen,0.8,Q3,2022 Q3
36944,FNWI,Docent 4,2272145146381204751,2022,9,Tijdelijk,Geen,0.8,Q3,2022 Q3
36945,FNWI,Docent 4,2272145146381204751,2022,10,Tijdelijk,Geen,0.8,Q4,2022 Q4
36948,FNWI,Docent 4,-914533007516502259,2020,1,Tijdelijk,Geen,0.63161,Q1,2020 Q1
36949,FNWI,Docent 4,-914533007516502259,2020,2,Tijdelijk,Geen,0.47369,Q1,2020 Q1
36950,FNWI,Docent 4,-914533007516502259,2020,3,Tijdelijk,Geen,0.47371,Q1,2020 Q1
36951,FNWI,Docent 4,-914533007516502259,2020,4,Tijdelijk,Geen,0.5342,Q2,2020 Q2
36952,FNWI,Docent 4,-914533007516502259,2020,5,Tijdelijk,Geen,0.47371,Q2,2020 Q2
36953,FNWI,Docent 4,-914533007516502259,2020,6,Tijdelijk,Geen,0.4737,Q2,2020 Q2
36954,FNWI,Docent 4,-914533007516502259,2020,7,Tijdelijk,Geen,0.47371,Q3,2020 Q3
36955,FNWI,Docent 4,-914533007516502259,2020,8,Tijdelijk,Geen,0.55855,Q3,2020 Q3
36956,FNWI,Docent 4,-914533007516502259,2020,9,Tijdelijk,Geen,0.5789,Q3,2020 Q3
36957,FNWI,Docent 4,-914533007516502259,2020,10,Tijdelijk,Geen,0.5789,Q4,2020 Q4
36958,FNWI,Docent 4,-914533007516502259,2020,11,Tijdelijk,Geen,0.5789,Q4,2020 Q4
36959,FNWI,Docent 4,-914533007516502259,2020,12,Tijdelijk,Geen,0.5789,Q4,2020 Q4
36960,FNWI,Docent 4,-914533007516502259,2021,1,Tijdelijk,Geen,0.71839,Q1,2021 Q1
36961,FNWI,Docent 4,-914533007516502259,2021,2,Tijdelijk,Geen,0.75,Q1,2021 Q1
36962,FNWI,Docent 4,-914533007516502259,2021,3,Tijdelijk,Geen,0.75,Q1,2021 Q1
36963,FNWI,Docent 4,-914533007516502259,2021,4,Tijdelijk,Geen,0.75,Q2,2021 Q2
36964,FNWI,Docent 4,-914533007516502259,2021,5,Tijdelijk,Geen,0.75,Q2,2021 Q2
36965,FNWI,Docent 4,-914533007516502259,2021,6,Tijdelijk,Geen,0.75,Q2,2021 Q2
36966,FNWI,Docent 4,-914533007516502259,2021,7,Tijdelijk,Geen,0.75,Q3,2021 Q3
36967,FNWI,Docent 4,-914533007516502259,2021,8,Tijdelijk,Geen,0.68419,Q3,2021 Q3
36968,FNWI,Docent 4,-914533007516502259,2021,9,Tijdelijk,Geen,0.6842,Q3,2021 Q3
36969,FNWI,Docent 4,-914533007516502259,2021,10,Tijdelijk,Geen,0.68419,Q4,2021 Q4
36970,FNWI,Docent 4,-914533007516502259,2021,11,Tijdelijk,Geen,0.6842,Q4,2021 Q4
36971,FNWI,Docent 4,-914533007516502259,2021,12,Tijdelijk,Geen,0.68419,Q4,2021 Q4
36972,FNWI,Docent 4,-914533007516502259,2022,1,Tijdelijk,Geen,0.68419,Q1,2022 Q1
36973,FNWI,Docent 4,-914533007516502259,2022,2,Tijdelijk,Geen,0.68421,Q1,2022 Q1
36974,FNWI,Docent 4,-914533007516502259,2022,3,Tijdelijk,Geen,0.68419,Q1,2022 Q1
36975,FNWI,Docent 4,-914533007516502259,2022,4,Tijdelijk,Geen,0.6842,Q2,2022 Q2
36976,FNWI,Docent 4,-914533007516502259,2022,5,Tijdelijk,Geen,0.68419,Q2,2022 Q2
36977,FNWI,Docent 4,-914533007516502259,2022,6,Tijdelijk,Geen,0.6842,Q2,2022 Q2
36978,FNWI,Docent 4,-914533007516502259,2022,7,Tijdelijk,Geen,0.68419,Q3,2022 Q3
36979,FNWI,Docent 4,-914533007516502259,2022,8,Tijdelijk,Geen,0.13242,Q3,2022 Q3
36984,FNWI,Docent 4,-7393939221538032959,2020,1,Tijdelijk,Geen,0.99739,Q1,2020 Q1
36985,FNWI,Docent 4,-7393939221538032959,2020,2,Tijdelijk,Geen,1.0,Q1,2020 Q1
36986,FNWI,Docent 4,-7393939221538032959,2020,3,Tijdelijk,Geen,1.0,Q1,2020 Q1
36987,FNWI,Docent 4,-7393939221538032959,2020,4,Tijdelijk,Geen,1.0,Q2,2020 Q2
36988,FNWI,Docent 4,-7393939221538032959,2020,5,Tijdelijk,Geen,1.0,Q2,2020 Q2
36989,FNWI,Docent 4,-7393939221538032959,2020,6,Tijdelijk,Geen,1.0,Q2,2020 Q2
36990,FNWI,Docent 4,-7393939221538032959,2020,7,Tijdelijk,Geen,1.0,Q3,2020 Q3
36991,FNWI,Docent 4,-7393939221538032959,2020,8,Tijdelijk,Geen,1.0,Q3,2020 Q3
36992,FNWI,Docent 4,-7393939221538032959,2020,9,Tijdelijk,Geen,1.0,Q3,2020 Q3
36993,FNWI,Docent 4,-7393939221538032959,2020,10,Tijdelijk,Geen,1.0,Q4,2020 Q4
36994,FNWI,Docent 4,-7393939221538032959,2020,11,Tijdelijk,Geen,1.0,Q4,2020 Q4
36995,FNWI,Docent 4,-7393939221538032959,2020,12,Tijdelijk,Geen,1.0,Q4,2020 Q4
36996,FNWI,Docent 4,-7393939221538032959,2021,1,Tijdelijk,Geen,1.0,Q1,2021 Q1
36997,FNWI,Docent 4,-7393939221538032959,2021,2,Tijdelijk,Geen,1.0,Q1,2021 Q1
36998,FNWI,Docent 4,-7393939221538032959,2021,3,Tijdelijk,Geen,1.0,Q1,2021 Q1
36999,FNWI,Docent 4,-7393939221538032959,2021,4,Tijdelijk,Geen,1.0,Q2,2021 Q2
37000,FNWI,Docent 4,-7393939221538032959,2021,5,Tijdelijk,Geen,1.0,Q2,2021 Q2
37001,FNWI,Docent 4,-7393939221538032959,2021,6,Tijdelijk,Geen,1.0,Q2,2021 Q2
37002,FNWI,Docent 4,-7393939221538032959,2021,7,Tijdelijk,Geen,1.0,Q3,2021 Q3
37003,FNWI,Docent 4,-7393939221538032959,2021,8,Tijdelijk,Geen,1.0,Q3,2021 Q3
37004,FNWI,Docent 4,-7393939221538032959,2021,9,Tijdelijk,Geen,1.0,Q3,2021 Q3
37005,FNWI,Docent 4,-7393939221538032959,2021,10,Tijdelijk,Geen,1.0,Q4,2021 Q4
37006,FNWI,Docent 4,-7393939221538032959,2021,11,Tijdelijk,Geen,1.0,Q4,2021 Q4
37007,FNWI,Docent 4,-7393939221538032959,2021,12,Tijdelijk,Geen,1.0,Q4,2021 Q4
37008,FNWI,Docent 4,-3468598919045858792,2020,1,Vast,Geen,0.97371,Q1,2020 Q1
37009,FNWI,Docent 4,-3468598919045858792,2020,2,Vast,Geen,0.97369,Q1,2020 Q1
37010,FNWI,Docent 4,-3468598919045858792,2020,3,Vast,Geen,0.97371,Q1,2020 Q1
37011,FNWI,Docent 4,-3468598919045858792,2020,4,Vast,Geen,0.9737,Q2,2020 Q2
37012,FNWI,Docent 4,-3468598919045858792,2020,5,Vast,Geen,0.97371,Q2,2020 Q2
37013,FNWI,Docent 4,-3468598919045858792,2020,6,Vast,Geen,0.9737,Q2,2020 Q2
37014,FNWI,Docent 4,-3468598919045858792,2020,7,Vast,Geen,0.97371,Q3,2020 Q3
37015,FNWI,Docent 4,-3468598919045858792,2020,8,Vast,Geen,0.97371,Q3,2020 Q3
37016,FNWI,Docent 4,-3468598919045858792,2020,9,Vast,Geen,0.9737,Q3,2020 Q3
37017,FNWI,Docent 4,-3468598919045858792,2020,10,Vast,Geen,0.97371,Q4,2020 Q4
37018,FNWI,Docent 4,-3468598919045858792,2020,11,Vast,Geen,0.9737,Q4,2020 Q4
37019,FNWI,Docent 4,-3468598919045858792,2020,12,Vast,Geen,0.97371,Q4,2020 Q4
37020,FNWI,Docent 4,-3468598919045858792,2021,1,Vast,Geen,0.97371,Q1,2021 Q1
37021,FNWI,Docent 4,-3468598919045858792,2021,2,Vast,Geen,0.97371,Q1,2021 Q1
37022,FNWI,Docent 4,-3468598919045858792,2021,3,Vast,Geen,0.97371,Q1,2021 Q1
37023,FNWI,Docent 4,-3468598919045858792,2021,4,Vast,Geen,0.9737,Q2,2021 Q2
37024,FNWI,Docent 4,-3468598919045858792,2021,5,Vast,Geen,0.97371,Q2,2021 Q2
37025,FNWI,Docent 4,-3468598919045858792,2021,6,Vast,Geen,0.9737,Q2,2021 Q2
37026,FNWI,Docent 4,-3468598919045858792,2021,7,Vast,Geen,0.97371,Q3,2021 Q3
37027,FNWI,Docent 4,-3468598919045858792,2021,8,Vast,Geen,0.97371,Q3,2021 Q3
37028,FNWI,Docent 4,-3468598919045858792,2021,9,Vast,Geen,0.9737,Q3,2021 Q3
37029,FNWI,Docent 4,-3468598919045858792,2021,10,Vast,Geen,0.97371,Q4,2021 Q4
37030,FNWI,Docent 4,-3468598919045858792,2021,11,Vast,Geen,0.9737,Q4,2021 Q4
37031,FNWI,Docent 4,-3468598919045858792,2021,12,Vast,Geen,0.97371,Q4,2021 Q4
37032,FNWI,Docent 4,-3468598919045858792,2022,1,Vast,Geen,0.97371,Q1,2022 Q1
37033,FNWI,Docent 4,-3468598919045858792,2022,2,Vast,Geen,0.97371,Q1,2022 Q1
37034,FNWI,Docent 4,-3468598919045858792,2022,3,Vast,Geen,0.97371,Q1,2022 Q1
37035,FNWI,Docent 4,-3468598919045858792,2022,4,Vast,Geen,0.9737,Q2,2022 Q2
37036,FNWI,Docent 4,-3468598919045858792,2022,5,Vast,Geen,0.97371,Q2,2022 Q2
37037,FNWI,Docent 4,-3468598919045858792,2022,6,Vast,Geen,0.9737,Q2,2022 Q2
37038,FNWI,Docent 4,-3468598919045858792,2022,7,Vast,Geen,0.97368,Q3,2022 Q3
37039,FNWI,Docent 4,-3468598919045858792,2022,8,Vast,Geen,0.97371,Q3,2022 Q3
37040,FNWI,Docent 4,-3468598919045858792,2022,9,Vast,Geen,0.9737,Q3,2022 Q3
37041,FNWI,Docent 4,-3468598919045858792,2022,10,Vast,Geen,0.97371,Q4,2022 Q4
37044,FNWI,Docent 4,-3244079129214086841,2020,1,Tijdelijk,Geen,0.4,Q1,2020 Q1
37045,FNWI,Docent 4,-3244079129214086841,2020,2,Tijdelijk,Geen,0.4,Q1,2020 Q1
37046,FNWI,Docent 4,-3244079129214086841,2020,3,Tijdelijk,Geen,0.4,Q1,2020 Q1
37047,FNWI,Docent 4,-3244079129214086841,2020,4,Tijdelijk,Geen,0.4,Q2,2020 Q2
37048,FNWI,Docent 4,-3244079129214086841,2020,5,Tijdelijk,Geen,0.4,Q2,2020 Q2
37049,FNWI,Docent 4,-3244079129214086841,2020,6,Tijdelijk,Geen,0.4,Q2,2020 Q2
37050,FNWI,Docent 4,-3244079129214086841,2020,7,Tijdelijk,Geen,0.4,Q3,2020 Q3
37051,FNWI,Docent 4,-3244079129214086841,2020,8,Tijdelijk,Geen,0.4,Q3,2020 Q3
37052,FNWI,Docent 4,-3244079129214086841,2020,9,Tijdelijk,Geen,0.4,Q3,2020 Q3
37053,FNWI,Docent 4,-3244079129214086841,2020,10,Tijdelijk,Geen,0.4,Q4,2020 Q4
37054,FNWI,Docent 4,-3244079129214086841,2020,11,Tijdelijk,Geen,0.4,Q4,2020 Q4
37055,FNWI,Docent 4,-3244079129214086841,2020,12,Tijdelijk,Geen,0.4,Q4,2020 Q4
37056,FNWI,Docent 4,-3244079129214086841,2021,1,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
37057,FNWI,Docent 4,-3244079129214086841,2021,2,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
37058,FNWI,Docent 4,-3244079129214086841,2021,3,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.4,Q1,2021 Q1
37059,FNWI,Docent 4,-3244079129214086841,2021,4,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
37060,FNWI,Docent 4,-3244079129214086841,2021,5,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
37061,FNWI,Docent 4,-3244079129214086841,2021,6,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.4,Q2,2021 Q2
37062,FNWI,Docent 4,-3244079129214086841,2021,7,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2021 Q3
37071,FNWI,Docent 4,-6760544530371799792,2020,4,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q2,2020 Q2
37072,FNWI,Docent 4,-6760544530371799792,2020,5,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q2,2020 Q2
37073,FNWI,Docent 4,-6760544530371799792,2020,6,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q2,2020 Q2
37074,FNWI,Docent 4,-6760544530371799792,2020,7,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q3,2020 Q3
37075,FNWI,Docent 4,-6760544530371799792,2020,8,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q3,2020 Q3
37076,FNWI,Docent 4,-6760544530371799792,2020,9,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q3,2020 Q3
37077,FNWI,Docent 4,-6760544530371799792,2020,10,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q4,2020 Q4
37078,FNWI,Docent 4,-6760544530371799792,2020,11,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q4,2020 Q4
37079,FNWI,Docent 4,-6760544530371799792,2020,12,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q4,2020 Q4
37080,FNWI,Docent 4,-6760544530371799792,2021,1,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q1,2021 Q1
37081,FNWI,Docent 4,-6760544530371799792,2021,2,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.84211,Q1,2021 Q1
37082,FNWI,Docent 4,-6760544530371799792,2021,3,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q1,2021 Q1
37083,FNWI,Docent 4,-6760544530371799792,2021,4,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q2,2021 Q2
37084,FNWI,Docent 4,-6760544530371799792,2021,5,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q2,2021 Q2
37085,FNWI,Docent 4,-6760544530371799792,2021,6,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q2,2021 Q2
37086,FNWI,Docent 4,-6760544530371799792,2021,7,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q3,2021 Q3
37087,FNWI,Docent 4,-6760544530371799792,2021,8,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q3,2021 Q3
37088,FNWI,Docent 4,-6760544530371799792,2021,9,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q3,2021 Q3
37089,FNWI,Docent 4,-6760544530371799792,2021,10,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q4,2021 Q4
37090,FNWI,Docent 4,-6760544530371799792,2021,11,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q4,2021 Q4
37091,FNWI,Docent 4,-6760544530371799792,2021,12,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q4,2021 Q4
37092,FNWI,Docent 4,-6760544530371799792,2022,1,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q1,2022 Q1
37093,FNWI,Docent 4,-6760544530371799792,2022,2,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.84211,Q1,2022 Q1
37094,FNWI,Docent 4,-6760544530371799792,2022,3,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q1,2022 Q1
37095,FNWI,Docent 4,-6760544530371799792,2022,4,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q2,2022 Q2
37096,FNWI,Docent 4,-6760544530371799792,2022,5,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q2,2022 Q2
37097,FNWI,Docent 4,-6760544530371799792,2022,6,Tijdelijk,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
37098,FNWI,Docent 4,-6760544530371799792,2022,7,Tijdelijk,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
37099,FNWI,Docent 4,-6760544530371799792,2022,8,Tijdelijk,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
37100,FNWI,Docent 4,-6760544530371799792,2022,9,Tijdelijk,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
37101,FNWI,Docent 4,-6760544530371799792,2022,10,Tijdelijk,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2022 Q4
37111,FNWI,Docent 4,6595407558773762024,2021,8,Tijdelijk,Geen,0.46181,Q3,2021 Q3
37112,FNWI,Docent 4,6595407558773762024,2021,9,Tijdelijk,Geen,0.8421,Q3,2021 Q3
37113,FNWI,Docent 4,6595407558773762024,2021,10,Tijdelijk,Geen,0.8421,Q4,2021 Q4
37114,FNWI,Docent 4,6595407558773762024,2021,11,Tijdelijk,Geen,0.8421,Q4,2021 Q4
37115,FNWI,Docent 4,6595407558773762024,2021,12,Tijdelijk,Geen,0.8421,Q4,2021 Q4
37116,FNWI,Docent 4,6595407558773762024,2022,1,Tijdelijk,Geen,0.8421,Q1,2022 Q1
37117,FNWI,Docent 4,6595407558773762024,2022,2,Tijdelijk,Geen,0.84211,Q1,2022 Q1
37118,FNWI,Docent 4,6595407558773762024,2022,3,Tijdelijk,Geen,0.8421,Q1,2022 Q1
37119,FNWI,Docent 4,6595407558773762024,2022,4,Tijdelijk,Geen,0.8421,Q2,2022 Q2
37120,FNWI,Docent 4,6595407558773762024,2022,5,Tijdelijk,Geen,0.8421,Q2,2022 Q2
37121,FNWI,Docent 4,6595407558773762024,2022,6,Tijdelijk,Geen,0.8421,Q2,2022 Q2
37122,FNWI,Docent 4,6595407558773762024,2022,7,Tijdelijk,Geen,0.8421,Q3,2022 Q3
37123,FNWI,Docent 4,6595407558773762024,2022,8,Tijdelijk,Geen,0.8421,Q3,2022 Q3
37124,FNWI,Docent 4,6595407558773762024,2022,9,Tijdelijk,Geen,0.8421,Q3,2022 Q3
37125,FNWI,Docent 4,6595407558773762024,2022,10,Tijdelijk,Geen,0.8421,Q4,2022 Q4
37128,FNWI,Docent 4,777074571929840513,2020,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
37129,FNWI,Docent 4,777074571929840513,2020,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
37130,FNWI,Docent 4,777074571929840513,2020,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2020 Q1
37131,FNWI,Docent 4,777074571929840513,2020,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
37132,FNWI,Docent 4,777074571929840513,2020,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
37133,FNWI,Docent 4,777074571929840513,2020,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2020 Q2
37134,FNWI,Docent 4,777074571929840513,2020,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
37135,FNWI,Docent 4,777074571929840513,2020,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
37136,FNWI,Docent 4,777074571929840513,2020,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2020 Q3
37137,FNWI,Docent 4,777074571929840513,2020,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
37138,FNWI,Docent 4,777074571929840513,2020,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
37139,FNWI,Docent 4,777074571929840513,2020,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2020 Q4
37140,FNWI,Docent 4,777074571929840513,2021,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
37141,FNWI,Docent 4,777074571929840513,2021,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
37142,FNWI,Docent 4,777074571929840513,2021,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2021 Q1
37143,FNWI,Docent 4,777074571929840513,2021,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
37144,FNWI,Docent 4,777074571929840513,2021,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
37145,FNWI,Docent 4,777074571929840513,2021,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2021 Q2
37146,FNWI,Docent 4,777074571929840513,2021,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
37147,FNWI,Docent 4,777074571929840513,2021,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
37148,FNWI,Docent 4,777074571929840513,2021,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2021 Q3
37149,FNWI,Docent 4,777074571929840513,2021,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
37150,FNWI,Docent 4,777074571929840513,2021,11,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
37151,FNWI,Docent 4,777074571929840513,2021,12,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2021 Q4
37152,FNWI,Docent 4,777074571929840513,2022,1,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
37153,FNWI,Docent 4,777074571929840513,2022,2,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
37154,FNWI,Docent 4,777074571929840513,2022,3,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q1,2022 Q1
37155,FNWI,Docent 4,777074571929840513,2022,4,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
37156,FNWI,Docent 4,777074571929840513,2022,5,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
37157,FNWI,Docent 4,777074571929840513,2022,6,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q2,2022 Q2
37158,FNWI,Docent 4,777074571929840513,2022,7,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
37159,FNWI,Docent 4,777074571929840513,2022,8,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
37160,FNWI,Docent 4,777074571929840513,2022,9,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q3,2022 Q3
37161,FNWI,Docent 4,777074571929840513,2022,10,Vast,Basiskwalificatie Onderwijs (BKO),1.0,Q4,2022 Q4
37164,FNWI,Docent 4,9165219928207351955,2020,1,Tijdelijk,Geen,0.97455,Q1,2020 Q1
37165,FNWI,Docent 4,9165219928207351955,2020,2,Tijdelijk,Geen,1.0,Q1,2020 Q1
37166,FNWI,Docent 4,9165219928207351955,2020,3,Tijdelijk,Geen,1.0,Q1,2020 Q1
37167,FNWI,Docent 4,9165219928207351955,2020,4,Tijdelijk,Geen,1.0,Q2,2020 Q2
37168,FNWI,Docent 4,9165219928207351955,2020,5,Tijdelijk,Geen,1.0,Q2,2020 Q2
37169,FNWI,Docent 4,9165219928207351955,2020,6,Tijdelijk,Geen,1.0,Q2,2020 Q2
37170,FNWI,Docent 4,9165219928207351955,2020,7,Tijdelijk,Geen,0.90323,Q3,2020 Q3
37171,FNWI,Docent 4,9165219928207351955,2020,8,Tijdelijk,Geen,0.8421,Q3,2020 Q3
37172,FNWI,Docent 4,9165219928207351955,2020,9,Tijdelijk,Geen,0.8421,Q3,2020 Q3
37173,FNWI,Docent 4,9165219928207351955,2020,10,Tijdelijk,Geen,0.8421,Q4,2020 Q4
37174,FNWI,Docent 4,9165219928207351955,2020,11,Tijdelijk,Geen,0.8421,Q4,2020 Q4
37175,FNWI,Docent 4,9165219928207351955,2020,12,Tijdelijk,Geen,0.8421,Q4,2020 Q4
37176,FNWI,Docent 4,9165219928207351955,2021,1,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8421,Q1,2021 Q1
37177,FNWI,Docent 4,9165219928207351955,2021,2,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.84211,Q1,2021 Q1
